Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
outerknown-men,wellthread-western-washed-ikat,LEVI'S® WELLTHREAD™ WESTERN,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Classic and Sizes available : S,M,L,XL,XXL</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-men,LEVI'S® WELLTHREAD™ WESTERN,"outerknown,Shirts,Long Sleeves",,Title, Default Title,Link,https://www.outerknown.com/products/wellthread-western-washed-ikat,,,,1,,deny,manual,128.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21549_outerknown_wellthreadwestern_washedIkat_f_pdp.jpg?v=1567532130,1,,FALSE
outerknown-men,wellthread-western-washed-ikat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21549_outerknown_leviswellthreadwestern_wik_0071.jpg?v=1567532130,2,,
outerknown-men,wellthread-western-washed-ikat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21549_outerknown_leviswellthreadwestern_wik_0049.jpg?v=1567532130,3,,
outerknown-men,wellthread-western-washed-ikat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21549_outerknown_wellthreadwestern_washedIkat_2_pdp.jpg?v=1567532130,4,,
outerknown-men,wellthread-western-washed-ikat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21549_outerknown_wellthreadwestern_washedIkat_4_pdp.jpg?v=1567532130,5,,
outerknown-men,wellthread-western-washed-ikat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21549_outerknown_wellthreadwestern_washedIkat_3_pdp.jpg?v=1567532130,6,,
outerknown-men,wellthread-western-washed-ikat,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21549_outerknown_wellthreadwestern_washedIkat_swt.png?v=1567532136,7,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,LEVI'S® WELLTHREAD™ SHERPA LINED TRUCKER,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Heavyweight and Sizes available : S,M,L,XL,XXL</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-men,LEVI'S® WELLTHREAD™ SHERPA LINED TRUCKER,"outerknown,Outerwear,Heavyweight",,Title, Default Title,Link,https://www.outerknown.com/products/wellthread-sherpa-lined-trucker-burnt-olive,,,,1,,deny,manual,298.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_WellthreadLinedSherpaTruck_TBD_0172_ret.jpg?v=1567532302,1,,FALSE
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_leviswellthreadlinedsherpatrucker_bov_0022.jpg?v=1567532302,2,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_leviswellthreadlinedsherpatrucker_bov_0050.jpg?v=1567532302,3,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_WellthreadLinedSherpaTruck_TBD_0176_ret.jpg?v=1567532302,4,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_WellthreadLinedSherpaTruck_TBD_0177_ret.jpg?v=1567532302,5,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_WellthreadLinedSherpaTruck_TBD_0174_ret.jpg?v=1567532302,6,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_WellthreadLinedSherpaTruck_TBD_0173_ret.jpg?v=1567532302,7,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_WellthreadLinedSherpaTruck_TBD_0175_ret.jpg?v=1567532302,8,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_WellthreadLinedSherpaTruck_TBD_0178_ret.jpg?v=1567532302,9,,
outerknown-men,wellthread-sherpa-lined-trucker-burnt-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/79623_outerknown_WellthreadLinedSherpaTruck_TBD_swt.png?v=1567532327,10,,
outerknown-men,wellthread-pocket-tee-sunrise-recycled-white,LEVI'S® WELLTHREAD™ POCKET TEE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Slim and Sizes available : S,M,L,XL,XXL</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-men,LEVI'S® WELLTHREAD™ POCKET TEE,"outerknown,Tees,Crew Necks,Graphics,Short Sleeves",,Title, Default Title,Link,https://www.outerknown.com/products/wellthread-pocket-tee-sunrise-recycled-white,,,,1,,deny,manual,40.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_WellthreadPocketTee_RWS_f_pdp.jpg?v=1567531940,1,,FALSE
outerknown-men,wellthread-pocket-tee-sunrise-recycled-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_leviswellthreadpockettee_rws_-36.jpg?v=1567531940,2,,
outerknown-men,wellthread-pocket-tee-sunrise-recycled-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_leviswellthreadpockettee_rws_-8.jpg?v=1567531940,3,,
outerknown-men,wellthread-pocket-tee-sunrise-recycled-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_leviswellthreadpockettee_rws.jpg?v=1567531940,4,,
outerknown-men,wellthread-pocket-tee-sunrise-recycled-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_WellthreadPocketTee_RWS_swt.jpg?v=1567531951,5,,
outerknown-men,wellthread-pocket-tee-sunset-recycled-denim,LEVI'S® WELLTHREAD™ POCKET TEE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Slim and Sizes available : S,M,L,XL,XXL</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-men,LEVI'S® WELLTHREAD™ POCKET TEE,"outerknown,Tees,Crew Necks,Graphics,Short Sleeves",,Title, Default Title,Link,https://www.outerknown.com/products/wellthread-pocket-tee-sunset-recycled-denim,,,,1,,deny,manual,40.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_WellthreadPocketTee_URD_f_pdp.jpg?v=1567531925,1,,FALSE
outerknown-men,wellthread-pocket-tee-sunset-recycled-denim,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_leviswellthreadpockettee_urd_0007.jpg?v=1567531925,2,,
outerknown-men,wellthread-pocket-tee-sunset-recycled-denim,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_leviswellthreadpockettee_urd.jpg?v=1567531925,3,,
outerknown-men,wellthread-pocket-tee-sunset-recycled-denim,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/21547_outerknown_WellthreadPocketTee_URD_swt.png?v=1567531935,4,,
outerknown-men,wellthread-502-taper-fit-rinse,LEVI'S® WELLTHREAD™ 502® TAPER FIT,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Tapered and Sizes available : 28,29,30,31,32,33,34,36,38</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-men,LEVI'S® WELLTHREAD™ 502® TAPER FIT,"outerknown,Pants,Tapered",,Title, Default Title,Link,https://www.outerknown.com/products/wellthread-502-taper-fit-rinse,,,,1,,deny,manual,128.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/85408_outerknown_wellthread502taperedfit_RNS_f_pdp.jpg?v=1567532424,1,,FALSE
outerknown-men,wellthread-502-taper-fit-rinse,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/85408_outerknown_leviswellthread502taperfit_rns_-8.jpg?v=1567532424,2,,
outerknown-men,wellthread-502-taper-fit-rinse,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/85408_outerknown_leviswellthread502taperfit_rns_-28.jpg?v=1567532424,3,,
outerknown-men,wellthread-502-taper-fit-rinse,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/85408_outerknown_wellthread502taperedfit_RNS_3_pdp.jpg?v=1567532424,4,,
outerknown-men,wellthread-502-taper-fit-rinse,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/85408_outerknown_wellthread502taperedfit_RNS_2_pdp.jpg?v=1567532424,5,,
outerknown-men,wellthread-502-taper-fit-rinse,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/85408_outerknown_wellthread502taperedfit_RNS_4_pdp.jpg?v=1567532424,6,,
outerknown-men,wellthread-502-taper-fit-rinse,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/85408_outerknown_wellthread502taperedfit_RNS_5_pdp.jpg?v=1567532424,7,,
outerknown-men,wellthread-502-taper-fit-rinse,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/85408_outerknown_wellthread502taperedfit_RNS_swt.png?v=1567532433,8,,
outerknown-women,dune-high-rise-slim-fit-pine,DUNE HIGH RISE SLIM FIT JEANS,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Slim and Sizes available : 24,25,26,27,28,29,30,31,32</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-women,DUNE HIGH RISE SLIM FIT JEANS,"outerknown,Pants,Jeans",,Title, Default Title,Link,https://www.outerknown.com/products/dune-high-rise-slim-fit-pine,,,,1,,deny,manual,148.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_PNE_f_pdp.jpg?v=1571950531,1,,FALSE
outerknown-women,dune-high-rise-slim-fit-pine,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_PNE_3_pdp.jpg?v=1571950531,2,,
outerknown-women,dune-high-rise-slim-fit-pine,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/Waterless_Sweater_Tank_Dune_HighRise_Slim_fit_3_pdp_a5251f5d-ddf2-4244-aabb-17806c108d51.jpg?v=1571950531,3,,
outerknown-women,dune-high-rise-slim-fit-pine,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_PNE_1_pdp.jpg?v=1567542938,4,,
outerknown-women,dune-high-rise-slim-fit-pine,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_PNE_2_pdp.jpg?v=1567542938,5,,
outerknown-women,dune-high-rise-slim-fit-pine,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_PNE_swt.png?v=1567542938,6,,
outerknown-women,dune-high-rise-slim-fit-denim,DUNE HIGH RISE SLIM FIT JEANS,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Slim and Sizes available : 24,25,26,27,28,29,30,31,32</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-women,DUNE HIGH RISE SLIM FIT JEANS,"outerknown,Pants,Jeans",,Title, Default Title,Link,https://www.outerknown.com/products/dune-high-rise-slim-fit-denim,,,,1,,deny,manual,148.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_DEN_f_pdp.jpg?v=1571950536,1,,FALSE
outerknown-women,dune-high-rise-slim-fit-denim,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_DEN_4_pdp.jpg?v=1571950536,2,,
outerknown-women,dune-high-rise-slim-fit-denim,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_DEN_2_pdp.jpg?v=1567542932,3,,
outerknown-women,dune-high-rise-slim-fit-denim,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_DEN_3_pdp.jpg?v=1567542932,4,,
outerknown-women,dune-high-rise-slim-fit-denim,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2630002_outerknown_dunehighriseslimfit_DEN_swt.png?v=1567542945,5,,
outerknown-women,la-mer-ls-tee-indigo-kai-stripe,LA MER L/S TEE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Relaxed and Sizes available : XS,S,M,L</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-women,LA MER L/S TEE,"outerknown,Tees,Long Sleeves",,Title, Default Title,Link,https://www.outerknown.com/products/la-mer-ls-tee-indigo-kai-stripe,,,,1,,deny,manual,68.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_IKS_1_1.jpg?v=1567033309,1,,FALSE
outerknown-women,la-mer-ls-tee-indigo-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/Waterless_Beanie_LaMer_LS_Tee_2_pdp.jpg?v=1567033619,2,,
outerknown-women,la-mer-ls-tee-indigo-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_IKS_f_1.jpg?v=1567033629,3,,
outerknown-women,la-mer-ls-tee-indigo-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_IKS_2_1.jpg?v=1567033636,4,,
outerknown-women,la-mer-ls-tee-indigo-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_IKS_swt.png?v=1567033671,5,,
outerknown-women,la-mer-ls-tee-redwood-kai-stripe,LA MER L/S TEE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Relaxed and Sizes available : XS,S,M,L</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-women,LA MER L/S TEE,"outerknown,Tees,Long Sleeves",,Title, Default Title,Link,https://www.outerknown.com/products/la-mer-ls-tee-redwood-kai-stripe,,,,1,,deny,manual,68.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_RKS_1_1.jpg?v=1567033653,1,,FALSE
outerknown-women,la-mer-ls-tee-redwood-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_RKS_f_1.jpg?v=1567033653,2,,
outerknown-women,la-mer-ls-tee-redwood-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_RKS_2_1.jpg?v=1567033653,3,,
outerknown-women,la-mer-ls-tee-redwood-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_RKS_swt.png?v=1567033663,4,,
outerknown-women,la-mer-ls-tee-saffron-kai-stripe,LA MER L/S TEE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Relaxed and Sizes available : XS,S,M,L</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-women,LA MER L/S TEE,"outerknown,Tees,Long Sleeves",,Title, Default Title,Link,https://www.outerknown.com/products/la-mer-ls-tee-saffron-kai-stripe,,,,1,,deny,manual,68.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_SFK_f_1.jpg?v=1567033352,1,,FALSE
outerknown-women,la-mer-ls-tee-saffron-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_SFK_2_1.jpg?v=1567033352,2,,
outerknown-women,la-mer-ls-tee-saffron-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_SFK_1_1.jpg?v=1567033352,3,,
outerknown-women,la-mer-ls-tee-saffron-kai-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2280002_outerknown_lamerlstee_SFK_swt.png?v=1567033364,4,,
outerknown-women,wildwood-cardigan-winter-white,WILDWOOD CARDIGAN,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Relaxed and Sizes available : XS,S,M,L</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-women,WILDWOOD CARDIGAN,"outerknown,Sweaters",,Title, Default Title,Link,https://www.outerknown.com/products/wildwood-cardigan-winter-white,,,,1,,deny,manual,198.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2420001_outerknown_wildwoodcardigan_WWH_1_1.jpg?v=1567033475,1,,FALSE
outerknown-women,wildwood-cardigan-winter-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/Wildwood_cardigan_WWH_pdp.jpg?v=1567033475,2,,
outerknown-women,wildwood-cardigan-winter-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2420001_outerknown_wildwoodcardigan_WWH_2_1.jpg?v=1567033475,3,,
outerknown-women,wildwood-cardigan-winter-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2420001_outerknown_wildwoodcardigan_WWH_f_1.jpg?v=1567033475,4,,
outerknown-women,wildwood-cardigan-winter-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2420001_outerknown_wildwoodcardigan_WWH_3_1.jpg?v=1567033475,5,,
outerknown-women,wildwood-cardigan-winter-white,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2420001_outerknown_wildwoodcardigan_WWH_swt.png?v=1567033485,6,,
outerknown-women,wildwood-cardigan-redstone,WILDWOOD CARDIGAN,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody><li>Soft. Light. Built for Adventure. It's a tough call, but this might be our favorite tee.</li>
<li>Pigment-dyed for a washed-out, lived-in feel</li>
<li>Unique rib trim at the neck, chest pocket, and sleeve hem</li>
<li>Signature bite stitch detailing at hem</li>
<li>Neckline is slightly more relaxed than a classic crew</li> </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody><li><span> Fit is Relaxed and Sizes available : XS,S,M,L</span></li></sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody><li><span>Free shipping on order over $100 and  30-day returns on purchase as long as they are in original condition (unworn, unwashed and with tags).</span></li></sectionBody></section></sections>",outerknown-women,WILDWOOD CARDIGAN,"outerknown,Sweaters",,Title, Default Title,Link,https://www.outerknown.com/products/wildwood-cardigan-redstone,,,,1,,deny,manual,198.00,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2420001_outerknown_wildwoodcardigan_RDS_f_1.jpg?v=1567033443,1,,FALSE
outerknown-women,wildwood-cardigan-redstone,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/Wildwood_Cardigan3_pdp.jpg?v=1567033443,2,,
